"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"2021","1","D","발달상권","1001031","서울 관악구 신림역_1","LH","상권확장","114","61","115","54"
"2021","1","D","발달상권","1001030","양재역_2","HH","정체","119","56","115","54"
"2021","1","D","발달상권","1001029","양재역_1","HL","상권축소","155","54","115","54"
"2021","1","D","발달상권","1001028","서울 관악구 서울대입구역_2","HH","정체","120","61","115","54"
"2021","1","D","발달상권","1001027","가산디지털단지역_3","LL","다이나믹","97","48","115","54"
"2021","1","D","발달상권","1001026","구로디지털단지역","HL","상권축소","132","49","115","54"
"2021","1","D","발달상권","1001025","서울 관악구 서울대입구역_1","LL","다이나믹","105","50","115","54"
"2021","1","D","발달상권","1001024","관악구 사당역_1","LH","상권확장","106","56","115","54"
"2021","1","D","발달상권","1001023","가산디지털단지역_2","LL","다이나믹","94","51","115","54"
"2021","1","D","발달상권","1001022","관악구 사당역_2","LL","다이나믹","110","53","115","54"
"2021","1","D","발달상권","1001021","가산디지털단지역_1","LL","다이나믹","96","47","115","54"
"2021","1","D","발달상권","1001020","장지역","LL","다이나믹","82","43","115","54"
"2021","1","D","발달상권","1001019","포이사거리_1","HH","정체","125","57","115","54"
"2021","1","D","발달상권","1001018","포이사거리_2","HL","상권축소","124","44","115","54"
"2021","1","D","발달상권","1001017","관악구 사당역_3","LH","상권확장","112","56","115","54"
"2021","1","D","발달상권","1001016","서울 관악구 대학동_1","HL","상권축소","118","51","115","54"
"2021","1","D","발달상권","1001015","서울 금천구 독산1동_1","LL","다이나믹","96","48","115","54"
"2021","1","D","발달상권","1001014","양재동 꽃시장","HH","정체","220","88","115","54"
"2021","1","D","발달상권","1001013","양재 화물트럭터미널앞_2","HL","상권축소","128","52","115","54"
"2021","1","D","발달상권","1001012","양재 화물트럭터미널앞_1","LL","다이나믹","85","46","115","54"
"2021","1","D","발달상권","1001011","서울 금천구 시흥1동_4","HH","정체","122","57","115","54"
"2021","1","A","골목상권","1001010","풍성로37가길","LL","다이나믹","106","43","115","54"
"2021","1","A","골목상권","1001009","천호옛길","HL","상권축소","128","52","115","54"
"2021","1","A","골목상권","1001008","천호옛14길","LL","다이나믹","109","52","115","54"
"2021","1","A","골목상권","1001007","천호대로219길","LH","상권확장","105","55","115","54"
"2021","1","A","골목상권","1001006","천호대로197길","LH","상권확장","96","55","115","54"
"2021","1","A","골목상권","1001005","천호대로187길","HL","상권축소","124","49","115","54"
"2021","1","A","골목상권","1001004","천호대로170길","LL","다이나믹","109","45","115","54"
"2021","1","A","골목상권","1001003","천호대로162길","LL","다이나믹","97","44","115","54"
"2021","1","A","골목상권","1001002","천중로51길","LL","다이나믹","102","46","115","54"
"2021","1","A","골목상권","1001001","천중로39길","LL","다이나믹","99","52","115","54"
"2021","1","A","골목상권","1001000","진황도로47길","LL","다이나믹","111","45","115","54"
"2021","1","A","골목상권","1000999","진황도로27길","LL","다이나믹","98","50","115","54"
"2021","1","A","골목상권","1000998","올림픽로98길","LL","다이나믹","110","48","115","54"
"2021","1","A","골목상권","1000997","올림픽로80길","HL","상권축소","129","54","115","54"
"2021","1","A","골목상권","1000996","올림픽로78길","HH","정체","149","57","115","54"
"2021","1","A","골목상권","1000995","올림픽로77길","HH","정체","119","57","115","54"
"2021","1","A","골목상권","1000994","올림픽로71길","LL","다이나믹","104","48","115","54"
"2021","1","A","골목상권","1000993","올림픽로48길","LL","다이나믹","113","54","115","54"
"2021","1","A","골목상권","1000992","양재대로96길","HL","상권축소","122","53","115","54"
"2021","1","A","골목상권","1000991","양재대로95길","HL","상권축소","124","48","115","54"
"2021","1","A","골목상권","1000990","양재대로91길","LL","다이나믹","109","46","115","54"
"2021","1","A","골목상권","1000989","양재대로133길","LL","다이나믹","110","51","115","54"
"2021","1","A","골목상권","1000988","양재대로124길","LL","다이나믹","94","45","115","54"
"2021","1","A","골목상권","1000987","양재대로116길","LL","다이나믹","87","44","115","54"
"2021","1","A","골목상권","1000986","양재대로101길","LL","다이나믹","105","43","115","54"
"2021","1","A","골목상권","1000985","암사길","LL","다이나믹","107","48","115","54"
"2021","1","A","골목상권","1000984","성안로3길","HL","상권축소","117","53","115","54"
"2021","1","A","골목상권","1000983","성내로5길","LL","다이나믹","114","49","115","54"
"2021","1","A","골목상권","1000982","상일로5길","LL","다이나믹","105","53","115","54"
"2021","1","A","골목상권","1000981","상암로5길","HL","상권축소","119","53","115","54"
"2021","1","A","골목상권","1000980","상암로51길","LL","다이나믹","101","48","115","54"
"2021","1","A","골목상권","1000979","상암로4길","LL","다이나믹","101","51","115","54"
"2021","1","A","골목상권","1000978","상암로14길","LL","다이나믹","111","46","115","54"
"2021","1","A","골목상권","1000977","명일로13길","LL","다이나믹","115","50","115","54"
"2021","1","A","골목상권","1000976","동남로85길","LL","다이나믹","99","53","115","54"
"2021","1","A","골목상권","1000975","동남로82길","HH","정체","119","56","115","54"
"2021","1","A","골목상권","1000974","동남로65길","LL","다이나믹","104","49","115","54"
"2021","1","A","골목상권","1000973","구천면로42길","HH","정체","129","56","115","54"
"2021","1","A","골목상권","1000972","구천면로41길","LL","다이나믹","91","46","115","54"
"2021","1","A","골목상권","1000971","구천면로36길","LL","다이나믹","105","50","115","54"
"2021","1","A","골목상권","1000970","고덕로61길","LL","다이나믹","92","46","115","54"
"2021","1","A","골목상권","1000969","고덕로25길","LH","상권확장","112","61","115","54"
"2021","1","A","골목상권","1000968","고덕로10길","LL","다이나믹","103","52","115","54"
"2021","1","A","골목상권","1000967","강동대로53길","LL","다이나믹","112","49","115","54"
"2021","1","A","골목상권","1000966","풍성로25길","HL","상권축소","139","54","115","54"
"2021","1","A","골목상권","1000965","오금로46길","LL","다이나믹","111","51","115","54"
"2021","1","A","골목상권","1000964","오금로36길","LL","다이나믹","109","45","115","54"
"2021","1","A","골목상권","1000963","오금로11길","LL","다이나믹","108","51","115","54"
"2021","1","A","골목상권","1000962","양재대로72길","LL","다이나믹","112","52","115","54"
"2021","1","A","골목상권","1000961","양재대로71길","LL","다이나믹","97","52","115","54"
"2021","1","A","골목상권","1000960","양재대로64길","HL","상권축소","119","49","115","54"
"2021","1","A","골목상권","1000959","양재대로62길","LL","다이나믹","110","47","115","54"
"2021","1","A","골목상권","1000958","송파대로30길","LL","다이나믹","89","45","115","54"
"2021","1","A","골목상권","1000957","송이로36길","HL","상권축소","116","49","115","54"
"2021","1","A","골목상권","1000956","송이로32길","LL","다이나믹","102","51","115","54"
"2021","1","A","골목상권","1000955","송이로23길","LL","다이나믹","105","49","115","54"
"2021","1","A","골목상권","1000954","삼전로13길","LL","다이나믹","109","48","115","54"
"2021","1","A","골목상권","1000953","백제고분로50길","LL","다이나믹","110","52","115","54"
"2021","1","A","골목상권","1000952","백제고분로46길","LL","다이나믹","109","51","115","54"
"2021","1","A","골목상권","1000951","백제고분로45길","LL","다이나믹","94","47","115","54"
"2021","1","A","골목상권","1000950","백제고분로42길","LL","다이나믹","91","49","115","54"
"2021","1","A","골목상권","1000949","백제고분로39길","LL","다이나믹","105","49","115","54"
"2021","1","A","골목상권","1000948","백제고분로34길","LL","다이나믹","112","52","115","54"
"2021","1","A","골목상권","1000947","백제고분로33길","LL","다이나믹","77","43","115","54"
"2021","1","A","골목상권","1000946","백제고분로32길","LL","다이나믹","107","54","115","54"
"2021","1","A","골목상권","1000945","백제고분로31길","LL","다이나믹","114","49","115","54"
"2021","1","A","골목상권","1000944","백제고분로22길","LL","다이나믹","105","51","115","54"
"2021","1","A","골목상권","1000943","백제고분로21길","LL","다이나믹","89","42","115","54"
"2021","1","A","골목상권","1000942","마천로51길","HL","상권축소","125","53","115","54"
"2021","1","A","골목상권","1000941","동남로20길","LL","다이나믹","108","52","115","54"
"2021","1","A","골목상권","1000940","거마로20길","HH","정체","118","57","115","54"
"2021","1","A","골목상권","1000939","학동로77길","HH","정체","118","58","115","54"
"2021","1","A","골목상권","1000938","학동로6길","LL","다이나믹","90","49","115","54"
"2021","1","A","골목상권","1000937","학동로56길","LL","다이나믹","109","52","115","54"
"2021","1","A","골목상권","1000936","학동로38길","LL","다이나믹","92","51","115","54"
"2021","1","A","골목상권","1000935","테헤란로81길","LL","다이나믹","92","50","115","54"
"2021","1","A","골목상권","1000934","일원로9길","LL","다이나믹","111","52","115","54"
"2021","1","A","골목상권","1000933","일원로3길","HH","정체","119","55","115","54"
"2021","1","A","골목상권","1000932","영동대로65길","LL","다이나믹","114","53","115","54"
"2021","1","A","골목상권","1000931","영동대로112길","HH","정체","119","59","115","54"
"2021","1","A","골목상권","1000930","언주로81길","LL","다이나믹","93","47","115","54"
"2021","1","A","골목상권","1000929","압구정로2길","LL","다이나믹","97","40","115","54"
"2021","1","A","골목상권","1000928","선릉로18길","HH","정체","124","63","115","54"
"2021","1","A","골목상권","1000927","선릉로146길","LL","다이나믹","92","47","115","54"
"2021","1","A","골목상권","1000926","선릉로133길","LL","다이나믹","70","45","115","54"
"2021","1","A","골목상권","1000925","선릉로132길","LH","상권확장","101","58","115","54"
"2021","1","A","골목상권","1000924","선릉로121길","LL","다이나믹","97","48","115","54"
"2021","1","A","골목상권","1000923","삼성로75길","LL","다이나믹","97","44","115","54"
"2021","1","A","골목상권","1000922","삼성로69길","LL","다이나믹","91","47","115","54"
"2021","1","A","골목상권","1000921","삼성로64길","LL","다이나믹","103","47","115","54"
"2021","1","A","골목상권","1000920","삼성로63길","LL","다이나믹","98","48","115","54"
"2021","1","A","골목상권","1000919","삼성로57길","LL","다이나믹","97","50","115","54"
"2021","1","A","골목상권","1000918","삼성로147길","LL","다이나믹","90","52","115","54"
"2021","1","A","골목상권","1000917","삼성로115길","LL","다이나믹","103","50","115","54"
